ReleaseNumber,InvoiceNumber,CustomerPO,Status,InvoiceDate,OrderDate,SalesOrderAmount,InvoiceAmount,MerchAmount,TaxAmount,Freight,Other,InvoiceDueDate,ShipToNumber,ShipToName,ShipToAddress1,ShipToAddress2,ShipToAddress3,ShipToCity,ShipToState,ShipToPostalCode,ShipToCountry,OrderEntryDate,ShipVia,ARTermCode,TotalQty,TotalWeight,TrackingNumbers,InvStatus,InvBalDue,PreferredCarrier,UnitsSold,ProductNumber,ModelNum,Description,UOM,Cost,ExtCost,OrdNum,LineItemNum,BOQty,ShipQty,LineItemWeightExt,ShipWhseNum,LineShipVia,SerialNums
81306006,81347162,BLAKE,INV,02/06/2025,02/06/2025,121.01,131.05,121.01,10.04,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,126.7,,P,0.00,No Preferred Carrier,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,81306006,6,0,0,0.00,81,PRIORITY PICK,
81306006,81347162,BLAKE,INV,02/06/2025,02/06/2025,121.01,131.05,121.01,10.04,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,126.7,,P,0.00,No Preferred Carrier,0,C,EVEN X,,,0.00,0.00,81306006,7,0,0,0.00,81,PRIORITY PICK,
ND386316,ND316597,JENNY,INV,02/06/2025,02/06/2025,312.59,0.00,312.59,25.94,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,264.95,,P,0.00,,1,TAY-45-1002,R-0001-C 12/BX,2OZ #1 DPD REAGENT,EA,12.04,12.04,ND386316,1,0,1,0.15,512A,PRIORITY PICK,
ND386316,ND316597,JENNY,INV,02/06/2025,02/06/2025,312.59,0.00,312.59,25.94,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,264.95,,P,0.00,,1,TAY-45-1003,R-0002-C 12/BX,2OZ #2 DPD REAGENT,EA,12.06,12.06,ND386316,2,0,1,0.15,512A,PRIORITY PICK,
ND386316,ND316597,JENNY,INV,02/06/2025,02/06/2025,312.59,0.00,312.59,25.94,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,264.95,,P,0.00,,1,TAY-45-1019,R-0004-C 12/BX,2OZ PH INDICATOR SOLUTION,EA,6.78,6.78,ND386316,3,0,1,0.15,512A,PRIORITY PICK,
ND386316,ND316597,JENNY,INV,02/06/2025,02/06/2025,312.59,0.00,312.59,25.94,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,264.95,,P,0.00,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,155.00,ND386316,4,0,1,54.00,512A,PRIORITY PICK,
ND386316,ND316597,JENNY,INV,02/06/2025,02/06/2025,312.59,0.00,312.59,25.94,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,264.95,,P,0.00,,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,ND386316,5,0,0,0.00,512A,PRIORITY PICK,
ND386316,ND316597,JENNY,INV,02/06/2025,02/06/2025,312.59,0.00,312.59,25.94,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,264.95,,P,0.00,,2,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,56.08,ND386316,7,0,2,82.40,512A,PRIORITY PICK,
ND386316,ND316597,JENNY,INV,02/06/2025,02/06/2025,312.59,0.00,312.59,25.94,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,264.95,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,ND386316,8,0,0,0.00,512A,PRIORITY PICK,
ND386316,ND316597,JENNY,INV,02/06/2025,02/06/2025,312.59,0.00,312.59,25.94,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,264.95,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,ND386316,9,0,0,0.00,512A,PRIORITY PICK,
ND386316,ND316597,JENNY,INV,02/06/2025,02/06/2025,312.59,0.00,312.59,25.94,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,264.95,,P,0.00,,3,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,61.32,ND386316,10,0,3,127.80,512A,PRIORITY PICK,
ND386316,ND316597,JENNY,INV,02/06/2025,02/06/2025,312.59,0.00,312.59,25.94,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,264.95,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,ND386316,11,0,0,0.00,512A,PRIORITY PICK,
ND386316,ND316597,JENNY,INV,02/06/2025,02/06/2025,312.59,0.00,312.59,25.94,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,264.95,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,ND386316,12,0,0,0.00,512A,PRIORITY PICK,
ND386316,ND316597,JENNY,INV,02/06/2025,02/06/2025,312.59,0.00,312.59,25.94,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,264.95,,P,0.00,,0,C,BAY 2,,,0.00,0.00,ND386316,13,0,0,0.00,512A,PRIORITY PICK,
ND386316,ND316597,JENNY,INV,02/06/2025,02/06/2025,312.59,0.00,312.59,25.94,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,10,264.95,,P,0.00,,1,SMR-401-403,PA-575 PLASTIC LIP F/,PIRAHNA PRO LEAF RAKE,EA,9.31,9.31,ND386316,14,0,1,0.30,512A,PRIORITY PICK,
DC244969,DC201702,JAMIE,INV,02/06/2025,02/06/2025,87.78,94.89,87.78,7.11,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,0.82,,P,0.00,No Preferred Carrier,2,HAY-051-9937,SX244PX S244/S311,BULKHEAD FITTING,EA,43.89,87.78,DC244969,1,0,2,0.82,214,PRIORITY PICK,
DC244966,DC201700,JAMIE,INV,02/06/2025,02/06/2025,47.45,0.00,47.45,3.84,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,255,,P,0.00,,5,AAA-06-200,AAA-200 50# #20 SAND,POOL FILTER SAND,EA,9.49,47.45,DC244966,1,0,5,255.00,214,PRIORITY PICK,
SD026211,SD024460,SANDY,INV,02/06/2025,02/06/2025,36.45,39.48,36.45,3.03,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,30.6,,P,0.00,No Preferred Carrier,3,EZC-50-7210,47247400 4/CS 144/PLT E-Z CLOR,10# ALKALINITY UP POUCH,BAG,12.15,36.45,SD026211,1,0,3,30.60,644,PRIORITY PICK,
SD026211,SD024460,SANDY,INV,02/06/2025,02/06/2025,36.45,39.48,36.45,3.03,0.00,0.00,02/06/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/06/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,30.6,,P,0.00,No Preferred Carrier,0,CP,MSDS Sheet 38,"Rev#    Date:02/28/12 Bin:   ",,0.00,0.00,SD026211,2,0,0,0.00,644,PRIORITY PICK,
SD026180,SD024425,SANDRA,INV,02/05/2025,02/05/2025,202.74,0.00,183.04,15.19,0.00,0.00,02/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,95.2,,P,0.00,,1,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,28.04,SD026180,1,0,1,41.20,644,PRIORITY PICK,
SD026180,SD024425,SANDRA,INV,02/05/2025,02/05/2025,202.74,0.00,183.04,15.19,0.00,0.00,02/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,95.2,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,SD026180,2,0,0,0.00,644,PRIORITY PICK,
SD026180,SD024425,SANDRA,INV,02/05/2025,02/05/2025,202.74,0.00,183.04,15.19,0.00,0.00,02/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,95.2,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,SD026180,3,0,0,0.00,644,PRIORITY PICK,
SD026180,SD024425,SANDRA,INV,02/05/2025,02/05/2025,202.74,0.00,183.04,15.19,0.00,0.00,02/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,95.2,,P,0.00,,0,C,EVEN,,,0.00,0.00,SD026180,4,0,0,0.00,644,PRIORITY PICK,
SD026180,SD024425,SANDRA,INV,02/05/2025,02/05/2025,202.74,0.00,183.04,15.19,0.00,0.00,02/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,95.2,,P,0.00,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,155.00,SD026180,5,0,1,54.00,644,PRIORITY PICK,
SD026180,SD024425,SANDRA,INV,02/05/2025,02/05/2025,202.74,0.00,183.04,15.19,0.00,0.00,02/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,95.2,,P,0.00,,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,SD026180,6,0,0,0.00,644,PRIORITY PICK,
SD026180,SD024425,SANDRA,INV,02/05/2025,02/05/2025,202.74,0.00,183.04,15.19,0.00,0.00,02/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,95.2,,P,0.00,,1,HAY-251-1913,SPX1082E SQUARE WHITE SP1080,SERIES SKIMMER LID,EA,19.70,0.00,SD026180,7,1,0,0.00,644,PRIORITY PICK,
P5520575,P5448169,SHAWN,INV,02/05/2025,02/05/2025,52.02,0.00,52.02,4.32,0.00,0.00,02/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,1.98,,P,0.00,,1,SPG-601-1261,O-515KIT-9 JANDY,DIVERTER VALVE ORING KIT,EA,4.09,4.09,P5520575,1,0,1,0.05,537A,PRIORITY PICK,
P5520575,P5448169,SHAWN,INV,02/05/2025,02/05/2025,52.02,0.00,52.02,4.32,0.00,0.00,02/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,1.98,,P,0.00,,1,WWP-56-4551,600-7100-CPVC 2&quot;-2.5&quot; 3-PORT,CPVC TRUSEAL VALVE,EA,47.93,47.93,P5520575,4,0,1,1.93,537A,PRIORITY PICK,
P5520575,P5448169,SHAWN,INV,02/05/2025,02/05/2025,52.02,0.00,52.02,4.32,0.00,0.00,02/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,1.98,,P,0.00,,0,C,UP FRONT,,,0.00,0.00,P5520575,5,0,0,0.00,537A,PRIORITY PICK,
81305797,81346963,JEREMIAH,INV,02/05/2025,02/05/2025,18.74,20.30,18.74,1.56,0.00,0.00,02/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,0.3,,P,0.00,No Preferred Carrier,1,USS-60-5023,PS1000 5/8&quot;,GENERAL SERVICE SEAL ASSY,EA,5.21,5.21,81305797,1,0,1,0.10,81,PRIORITY PICK,
81305797,81346963,JEREMIAH,INV,02/05/2025,02/05/2025,18.74,20.30,18.74,1.56,0.00,0.00,02/05/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/05/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,0.3,,P,0.00,No Preferred Carrier,1,SPG-601-1267,PK-KIT32-9 ORING KIT,PUREX WISPER FLO,EA,13.53,13.53,81305797,2,0,1,0.20,81,PRIORITY PICK,
P5520470,P5448083,,INV,02/04/2025,02/04/2025,44.51,0.00,44.51,3.69,0.00,0.00,02/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,42.05,,P,0.00,,1,SPG-601-0207,27180-207-000 HAYWARD SUPER II,STRAINER BASKET,EA,11.75,11.75,P5520470,1,0,1,0.40,537A,PRIORITY PICK,
P5520470,P5448083,,INV,02/04/2025,02/04/2025,44.51,0.00,44.51,3.69,0.00,0.00,02/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,42.05,,P,0.00,,1,SPG-601-0009,27180-009-000 B-9 SWIMQUIP U-3,HAYWARD SP1070 SKIMMER BASKET,EA,4.72,4.72,P5520470,2,0,1,0.45,537A,PRIORITY PICK,
P5520470,P5448083,,INV,02/04/2025,02/04/2025,44.51,0.00,44.51,3.69,0.00,0.00,02/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,42.05,,P,0.00,,1,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,28.04,P5520470,3,0,1,41.20,537A,PRIORITY PICK,
P5520470,P5448083,,INV,02/04/2025,02/04/2025,44.51,0.00,44.51,3.69,0.00,0.00,02/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,42.05,,P,0.00,,0,CN,*DEPOSIT REQUIRED! ADD DEPOSIT,SKU ON SEPARATE LINE,,0.00,0.00,P5520470,4,0,0,0.00,537A,PRIORITY PICK,
P5520470,P5448083,,INV,02/04/2025,02/04/2025,44.51,0.00,44.51,3.69,0.00,0.00,02/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,42.05,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,P5520470,5,0,0,0.00,537A,PRIORITY PICK,
P5520470,P5448083,,INV,02/04/2025,02/04/2025,44.51,0.00,44.51,3.69,0.00,0.00,02/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,42.05,,P,0.00,,0,C,EVEN EXCHANGE,,,0.00,0.00,P5520470,9,0,0,0.00,537A,PRIORITY PICK,
81305702,81346858,JEREMIAH,INV,02/04/2025,02/04/2025,8.40,9.10,8.40,0.70,0.00,0.00,02/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,1,,P,0.00,No Preferred Carrier,5,LAS-56-4080,429-020 25/BX 2&quot;S,SCH40 PVC COUPLING,EA,1.68,8.40,81305702,1,0,5,1.00,81,PRIORITY PICK,
ND385791,ND316136,JEREMIAH,INV,02/04/2025,02/04/2025,62.06,0.00,62.06,5.15,0.00,0.00,02/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,17,4.85,,P,0.00,,2,SPG-601-5032,GO-KIT32-9 UNIVERSAL PUREX,WHISPERFLO AND INTELLIFLO KIT,EA,22.48,44.96,ND385791,1,0,2,0.70,512A,PRIORITY PICK,
ND385791,ND316136,JEREMIAH,INV,02/04/2025,02/04/2025,62.06,0.00,62.06,5.15,0.00,0.00,02/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,17,4.85,,P,0.00,,10,LAS-56-4079,429-015 25/BX 1.5&quot;S,SCH40 PVC COUPLING,EA,0.99,9.90,ND385791,2,0,10,1.50,512A,PRIORITY PICK,
ND385791,ND316136,JEREMIAH,INV,02/04/2025,02/04/2025,62.06,0.00,62.06,5.15,0.00,0.00,02/04/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/04/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,17,4.85,,P,0.00,,5,AAA-56-4104,SCH40 1.5&quot;,PVC PIPE SCH40 1.5&quot; PER FT,FT,1.44,7.20,ND385791,3,0,5,2.65,512A,PRIORITY PICK,
ND385560,ND315948,JEREMIAH,INV,02/03/2025,02/03/2025,7.25,7.85,7.25,0.60,0.00,0.00,02/03/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,02/03/2025,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,0.3,,P,0.00,No Preferred Carrier,1,ALA-60-1001,631,5OZ MAGIC LUBE,EA,7.25,7.25,ND385560,1,0,1,0.30,512A,PRIORITY PICK,
