ReleaseNumber,InvoiceNumber,CustomerPO,Status,InvoiceDate,OrderDate,SalesOrderAmount,InvoiceAmount,MerchAmount,TaxAmount,Freight,Other,InvoiceDueDate,ShipToNumber,ShipToName,ShipToAddress1,ShipToAddress2,ShipToAddress3,ShipToCity,ShipToState,ShipToPostalCode,ShipToCountry,OrderEntryDate,ShipVia,ARTermCode,TotalQty,TotalWeight,TrackingNumbers,InvStatus,InvBalDue,PreferredCarrier,UnitsSold,ProductNumber,ModelNum,Description,UOM,Cost,ExtCost,OrdNum,LineItemNum,BOQty,ShipQty,LineItemWeightExt,ShipWhseNum,LineShipVia,SerialNums
SD022646,SD021218,SANDY,INV,12/05/2024,12/05/2024,404.65,0.00,404.65,33.59,0.00,0.00,12/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,12,124.65,,P,0.00,,2,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,310.00,SD022646,3,0,2,108.00,644,PRIORITY PICK,
SD022646,SD021218,SANDY,INV,12/05/2024,12/05/2024,404.65,0.00,404.65,33.59,0.00,0.00,12/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,12,124.65,,P,0.00,,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,SD022646,4,0,0,0.00,644,PRIORITY PICK,
SD022646,SD021218,SANDY,INV,12/05/2024,12/05/2024,404.65,0.00,404.65,33.59,0.00,0.00,12/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,12,124.65,,P,0.00,,1,SPG-601-0009,27180-009-000 B-9 SWIMQUIP U-3,HAYWARD SP1070 SKIMMER BASKET,EA,4.72,4.72,SD022646,5,0,1,0.45,644,PRIORITY PICK,
SD022646,SD021218,SANDY,INV,12/05/2024,12/05/2024,404.65,0.00,404.65,33.59,0.00,0.00,12/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,12,124.65,,P,0.00,,8,PSL-201-7001,PS481 48&quot; WHITE UNIVERSAL,SUCTION CLEANER HOSE,EA,9.81,78.48,SD022646,6,0,8,6.00,644,PRIORITY PICK,
81300651,81342176,BLAKE,INV,12/05/2024,12/05/2024,145.47,0.00,145.47,11.35,0.00,0.00,12/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,135.15,,P,0.00,,1,NAT-50-3008,20501PRO GAL 4/CS,PRO SERIES PHOSPHATE REMOVER,BTL,68.95,68.95,81300651,3,0,1,10.15,81,PRIORITY PICK,
81300651,81342176,BLAKE,INV,12/05/2024,12/05/2024,145.47,0.00,145.47,11.35,0.00,0.00,12/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,135.15,,P,0.00,,0,CP,MSDS Sheet 38,"Rev#    Date:02/28/12 Bin:   ",,0.00,0.00,81300651,4,0,0,0.00,81,PRIORITY PICK,
81300651,81342176,BLAKE,INV,12/05/2024,12/05/2024,145.47,0.00,145.47,11.35,0.00,0.00,12/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,135.15,,P,0.00,,2,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,56.08,81300651,5,0,2,82.40,81,PRIORITY PICK,
81300651,81342176,BLAKE,INV,12/05/2024,12/05/2024,145.47,0.00,145.47,11.35,0.00,0.00,12/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,135.15,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,81300651,6,0,0,0.00,81,PRIORITY PICK,
81300651,81342176,BLAKE,INV,12/05/2024,12/05/2024,145.47,0.00,145.47,11.35,0.00,0.00,12/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,135.15,,P,0.00,,1,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,20.44,81300651,7,0,1,42.60,81,PRIORITY PICK,
81300651,81342176,BLAKE,INV,12/05/2024,12/05/2024,145.47,0.00,145.47,11.35,0.00,0.00,12/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,135.15,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,81300651,8,0,0,0.00,81,PRIORITY PICK,
DC241528,DC198929,,INV,12/04/2024,12/04/2024,174.83,188.99,174.83,14.16,0.00,0.00,01/03/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/04/2024,PRIORITY PICK,10 - CTR: CASH ONLY,3,6.78,,P,0.00,No Preferred Carrier,1,RAI-40-2083,R211100 VAC-MATE,VACUUM / SKIMMER,EA,91.33,91.33,DC241528,1,0,1,4.05,214,PRIORITY PICK,
DC241528,DC198929,,INV,12/04/2024,12/04/2024,174.83,188.99,174.83,14.16,0.00,0.00,01/03/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/04/2024,PRIORITY PICK,10 - CTR: CASH ONLY,3,6.78,,P,0.00,No Preferred Carrier,1,HAY-201-4604,AXV414604WHP NAVIGATOR,SHOE & WING MAINTENANCE KIT,EA,26.59,26.59,DC241528,2,0,1,0.18,214,PRIORITY PICK,
DC241528,DC198929,,INV,12/04/2024,12/04/2024,174.83,188.99,174.83,14.16,0.00,0.00,01/03/2025,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/04/2024,PRIORITY PICK,10 - CTR: CASH ONLY,3,6.78,,P,0.00,No Preferred Carrier,1,ARN-201-1082,W560 STANDARD LEAF,CANISTER W/ BASKET,EA,56.91,56.91,DC241528,3,0,1,2.55,214,PRIORITY PICK,
ND377108,ND308661,JEREMIAH,INV,12/03/2024,12/03/2024,50.56,54.76,50.56,4.20,0.00,0.00,12/03/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/03/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,2.95,,P,0.00,No Preferred Carrier,1,SPG-601-5032,GO-KIT32-9 UNIVERSAL PUREX,WHISPERFLO AND INTELLIFLO KIT,EA,22.48,22.48,ND377108,1,0,1,0.35,512A,PRIORITY PICK,
ND377108,ND308661,JEREMIAH,INV,12/03/2024,12/03/2024,50.56,54.76,50.56,4.20,0.00,0.00,12/03/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/03/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,2.95,,P,0.00,No Preferred Carrier,1,IPS-60-728,13556 12/CS PT 744 CLEAR,POOL MEDIUM MB PVC CEMENT,CAN,19.28,19.28,ND377108,2,0,1,1.20,512A,PRIORITY PICK,
ND377108,ND308661,JEREMIAH,INV,12/03/2024,12/03/2024,50.56,54.76,50.56,4.20,0.00,0.00,12/03/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/03/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,2.95,,P,0.00,No Preferred Carrier,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,ND377108,3,0,0,0.00,512A,PRIORITY PICK,
ND377108,ND308661,JEREMIAH,INV,12/03/2024,12/03/2024,50.56,54.76,50.56,4.20,0.00,0.00,12/03/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/03/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,2.95,,P,0.00,No Preferred Carrier,2,LAS-56-4063,406-020 25/BX 2&quot;S,SCH40 PVC 90^ ELL,EA,2.60,5.20,ND377108,4,0,2,1.00,512A,PRIORITY PICK,
ND377108,ND308661,JEREMIAH,INV,12/03/2024,12/03/2024,50.56,54.76,50.56,4.20,0.00,0.00,12/03/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/03/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,2.95,,P,0.00,No Preferred Carrier,2,LAS-56-4080,429-020 25/BX 2&quot;S,SCH40 PVC COUPLING,EA,1.80,3.60,ND377108,5,0,2,0.40,512A,PRIORITY PICK,
SD022433,SD021009,ALEX,INV,12/03/2024,12/03/2024,155.00,0.00,155.00,12.87,0.00,0.00,12/03/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/03/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,54,,P,0.00,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,155.00,SD022433,1,0,1,54.00,644,PRIORITY PICK,
SD022433,SD021009,ALEX,INV,12/03/2024,12/03/2024,155.00,0.00,155.00,12.87,0.00,0.00,12/03/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/03/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,54,,P,0.00,,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,SD022433,2,0,0,0.00,644,PRIORITY PICK,
DC241411,DC198838,JAMIE,INV,12/03/2024,12/03/2024,223.92,0.00,223.92,18.14,0.00,0.00,12/03/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/03/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0.00,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,155.00,DC241411,1,0,1,54.00,214,PRIORITY PICK,
DC241411,DC198838,JAMIE,INV,12/03/2024,12/03/2024,223.92,0.00,223.92,18.14,0.00,0.00,12/03/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/03/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0.00,,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,DC241411,2,0,0,0.00,214,PRIORITY PICK,
DC241411,DC198838,JAMIE,INV,12/03/2024,12/03/2024,223.92,0.00,223.92,18.14,0.00,0.00,12/03/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/03/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0.00,,1,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,28.04,DC241411,3,0,1,41.20,214,PRIORITY PICK,
DC241411,DC198838,JAMIE,INV,12/03/2024,12/03/2024,223.92,0.00,223.92,18.14,0.00,0.00,12/03/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/03/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,DC241411,4,0,0,0.00,214,PRIORITY PICK,
DC241411,DC198838,JAMIE,INV,12/03/2024,12/03/2024,223.92,0.00,223.92,18.14,0.00,0.00,12/03/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/03/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0.00,,2,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,40.88,DC241411,5,0,2,85.20,214,PRIORITY PICK,
DC241411,DC198838,JAMIE,INV,12/03/2024,12/03/2024,223.92,0.00,223.92,18.14,0.00,0.00,12/03/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/03/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,180.4,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,DC241411,6,0,0,0.00,214,PRIORITY PICK,
DC241387,DC198819,BLAKE,INV,12/02/2024,12/02/2024,251.96,0.00,251.96,20.41,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,221.6,,P,0.00,,2,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,56.08,DC241387,1,0,2,82.40,214,PRIORITY PICK,
DC241387,DC198819,BLAKE,INV,12/02/2024,12/02/2024,251.96,0.00,251.96,20.41,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,221.6,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,DC241387,2,0,0,0.00,214,PRIORITY PICK,
DC241387,DC198819,BLAKE,INV,12/02/2024,12/02/2024,251.96,0.00,251.96,20.41,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,221.6,,P,0.00,,2,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,40.88,DC241387,3,0,2,85.20,214,PRIORITY PICK,
DC241387,DC198819,BLAKE,INV,12/02/2024,12/02/2024,251.96,0.00,251.96,20.41,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,221.6,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,DC241387,4,0,0,0.00,214,PRIORITY PICK,
DC241387,DC198819,BLAKE,INV,12/02/2024,12/02/2024,251.96,0.00,251.96,20.41,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,221.6,,P,0.00,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,155.00,DC241387,5,0,1,54.00,214,PRIORITY PICK,
DC241387,DC198819,BLAKE,INV,12/02/2024,12/02/2024,251.96,0.00,251.96,20.41,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,5,221.6,,P,0.00,,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,DC241387,6,0,0,0.00,214,PRIORITY PICK,
DC241371,DC198805,JEREMIAH,INV,12/02/2024,12/02/2024,7.25,7.84,7.25,0.59,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,0.3,,P,0.00,No Preferred Carrier,1,ALA-60-1001,631,5OZ MAGIC LUBE,EA,7.25,7.25,DC241371,1,0,1,0.30,214,PRIORITY PICK,
ND376884,ND308457,JENNY,INV,12/02/2024,12/02/2024,48.92,0.00,48.92,5.72,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,-7,117.5,,P,0.00,,1,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,28.04,ND376884,1,0,1,41.20,512A,PRIORITY PICK,
ND376884,ND308457,JENNY,INV,12/02/2024,12/02/2024,48.92,0.00,48.92,5.72,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,-7,117.5,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,ND376884,2,0,0,0.00,512A,PRIORITY PICK,
ND376884,ND308457,JENNY,INV,12/02/2024,12/02/2024,48.92,0.00,48.92,5.72,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,-7,117.5,,P,0.00,,2,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,40.88,ND376884,3,0,2,85.20,512A,PRIORITY PICK,
ND376884,ND308457,JENNY,INV,12/02/2024,12/02/2024,48.92,0.00,48.92,5.72,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,-7,117.5,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,ND376884,4,0,0,0.00,512A,PRIORITY PICK,
ND376884,ND308457,JENNY,INV,12/02/2024,12/02/2024,48.92,0.00,48.92,5.72,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,-7,117.5,,P,0.00,,0,C,BAY 2,,,0.00,0.00,ND376884,5,0,0,0.00,512A,PRIORITY PICK,
ND376884,ND308457,JENNY,INV,12/02/2024,12/02/2024,48.92,0.00,48.92,5.72,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,-7,117.5,,P,0.00,,-2,HAS-50-132,SHELL,DEPOSIT SHELL/ CHEMICAL CASE,EA,6.00,-12.00,ND376884,6,0,-2,-5.70,512A,PRIORITY PICK,
ND376884,ND308457,JENNY,INV,12/02/2024,12/02/2024,48.92,0.00,48.92,5.72,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,-7,117.5,,P,0.00,,-8,HAS-50-126,BT GAL,BOTTLE DEPOSIT,EA,1.00,-8.00,ND376884,7,0,-8,-3.20,512A,PRIORITY PICK,
DC241351,DC198789,JEREMIAH,INV,12/02/2024,12/02/2024,129.66,140.16,129.66,10.50,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,2.19,,P,0.00,No Preferred Carrier,1,PVN-201-1004,PVXH038SA 896584000-365,TURBINE HUB & VANE KIT,EA,34.92,34.92,DC241351,1,0,1,0.15,214,PRIORITY PICK,
DC241351,DC198789,JEREMIAH,INV,12/02/2024,12/02/2024,129.66,140.16,129.66,10.50,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,2.19,,P,0.00,No Preferred Carrier,1,HAY-101-3210,SPX3210C 1HP FR,TRISTAR IMPELLER W/ SCREW,EA,38.91,38.91,DC241351,2,0,1,0.60,214,PRIORITY PICK,
DC241351,DC198789,JEREMIAH,INV,12/02/2024,12/02/2024,129.66,140.16,129.66,10.50,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,2.19,,P,0.00,No Preferred Carrier,1,HAY-101-3207,SPX3200B3,TRISTAR DIFFUSER,EA,41.53,41.53,DC241351,3,0,1,1.40,214,PRIORITY PICK,
DC241351,DC198789,JEREMIAH,INV,12/02/2024,12/02/2024,129.66,140.16,129.66,10.50,0.00,0.00,12/02/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,12/02/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,2.19,,P,0.00,No Preferred Carrier,1,HAY-101-1404,SPX4000Z1 TRISTAR/ ECOSTAR/,NORTHSTAR DIFFUSER ORING,EA,14.30,14.30,DC241351,4,0,1,0.04,214,PRIORITY PICK,
